dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,abbreviation,dept_code
L&I-Board of Building Standards,Total,1,0,2020,Actual,Full Year,2020-06-30,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Total,2,0,2020,Actual,Full Year,2020-06-30,2,L&I: Board of Review,,27
Managing Director's Office,Total,373,0,2020,Actual,Full Year,2020-06-30,373,Managing Director's Office,MDO,10
Mayor's Office,Total,65,0,2020,Actual,Full Year,2020-06-30,65,Mayor's Office,Mayor,05
Mayor's Office-Comm. Empowerment & Opp.,Total,22,0,2020,Actual,Full Year,2020-06-30,22,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Total,10,0,2020,Actual,Full Year,2020-06-30,10,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Total,2,0,2020,Actual,Full Year,2020-06-30,2,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hith & Intellectual disAbility,Total,254,0,2020,Actual,Full Year,2020-06-30,254,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of the Chief Administrative Officer,Total,64,0,2020,Actual,Full Year,2020-06-30,64,Office of the Chief Administrative Officer,CAO,65
Office of Children and Families,Total,40,0,2020,Actual,Full Year,2020-06-30,40,Office of Children and Families,OCF,66
Office of Homeless Services,Total,175,0,2020,Actual,Full Year,2020-06-30,175,Office of Homeless Services,OHS,24
Office of Human Resources,Total,79,0,2020,Actual,Full Year,2020-06-30,79,Office of Human Resources,OHR,56
Office of Innovation and Technology,Total,414,0,2020,Actual,Full Year,2020-06-30,414,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Total,16,0,2020,Actual,Full Year,2020-06-30,16,Office of the Inspector General,OIG,48
Office of Property Assessment,Total,195,0,2020,Actual,Full Year,2020-06-30,195,Office of Property Assessment,OPA,59
Office of Sustainability,Total,8,0,2020,Actual,Full Year,2020-06-30,8,Office of Sustainability,Sustainability,49
Parks and Recreation,Total,672,0,2020,Actual,Full Year,2020-06-30,672,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Total,108,0,2020,Actual,Full Year,2020-06-30,108,Department of Planning and Development,Planning & Development,72
Prisons,Total,1975,0,2020,Actual,Full Year,2020-06-30,1975,Philadelphia Prison System,Prisons,23
Procurement,Total,43,0,2020,Actual,Full Year,2020-06-30,43,Procurement Department,Procurement,38
Public Health,Total,885,0,2020,Actual,Full Year,2020-06-30,885,Department of Public Health,Public Health,14
Public Property,Total,119,0,2020,Actual,Full Year,2020-06-30,119,Department of Public Property,Public Property,20
Records,Total,51,0,2020,Actual,Full Year,2020-06-30,51,Department of Records,Records,31
Register of Wills,Total,66,0,2020,Actual,Full Year,2020-06-30,66,Register of Wills,,68
Revenue,Total,607,0,2020,Actual,Full Year,2020-06-30,607,Department of Revenue,Revenue,36
Sheriff,Total,385,0,2020,Actual,Full Year,2020-06-30,385,Office of the Sheriff,Sheriff,70
Streets,Total,1926,0,2020,Actual,Full Year,2020-06-30,1926,Streets Department,Streets,12
Water,Total,1989,0,2020,Actual,Full Year,2020-06-30,1989,Water Department,Water,28
"Water,Sewer & Stormwater Rate Board",Total,1,0,2020,Actual,Full Year,2020-06-30,1,"Water, Sewer, and Stormwater Rate Board",,67
Police,General,803,6372,2020,Actual,Full Year,2020-06-30,7175,Police Department,Police,11
Police,Other,11,153,2020,Actual,Full Year,2020-06-30,164,Police Department,Police,11
Police,Total,814,6525,2020,Actual,Full Year,2020-06-30,7339,Police Department,Police,11
Fire,General,126,2502,2020,Actual,Full Year,2020-06-30,2628,Fire Department,Fire,13
Fire,Other,3,193,2020,Actual,Full Year,2020-06-30,196,Fire Department,Fire,13
Fire,Total,129,2695,2020,Actual,Full Year,2020-06-30,2824,Fire Department,Fire,13
District Attorney,General,516,29,2020,Actual,Full Year,2020-06-30,545,District Attorney's Office,DAO,69
District Attorney,Other,74,8,2020,Actual,Full Year,2020-06-30,82,District Attorney's Office,DAO,69
District Attorney,Total,590,37,2020,Actual,Full Year,2020-06-30,627,District Attorney's Office,DAO,69
Auditing (City Controller's Office),General,135,0,2021,Adopted Budget,Full Year,,135,City Controller's Office,,61
Board of Ethics,General,10,0,2021,Adopted Budget,Full Year,,10,Board of Ethics,,45
Board of Pensions,General,0,0,2021,Adopted Budget,Full Year,,0,Board of Pensions,Pensions,53
Board of Revision of Taxes,General,16,0,2021,Adopted Budget,Full Year,,16,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),General,105,0,2021,Adopted Budget,Full Year,,105,City Commissioner's Office,City Commissioners,73
City Council,General,208,0,2021,Adopted Budget,Full Year,,208,City Council,,01
City Representative,General,0,0,2021,Adopted Budget,Full Year,,0,Office of the City Representative,City Rep,41
City Treasurer,General,18,0,2021,Adopted Budget,Full Year,,18,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,General,2,0,2021,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Commerce,General,42,0,2021,Adopted Budget,Full Year,,42,Office of the Director of Commerce,Commerce,42
Finance,General,131,0,2021,Adopted Budget,Full Year,,131,Office of the Director of Finance,Finance,35
First Judicial District,General,1878,0,2021,Adopted Budget,Full Year,,1878,First Judicial District,FJD,84
Fleet Management,General,312,0,2021,Adopted Budget,Full Year,,312,Office of Fleet Management,Fleet,25
Free Library,General,756,0,2021,Adopted Budget,Full Year,,756,The Free Library of Philadelphia,Free Library,52
Human Relations Commission,General,37,0,2021,Adopted Budget,Full Year,,37,Commission on Human Relations,Human Relations,54
Human Services (1),General,492,0,2021,Adopted Budget,Full Year,,492,Department of Human Services,DHS,22
Labor,General,35,0,2021,Adopted Budget,Full Year,,35,Labor,,03
Law,General,134,0,2021,Adopted Budget,Full Year,,134,Law Department,Law,44
Licenses & Inspections,General,423,0,2021,Adopted Budget,Full Year,,423,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,General,1,0,2021,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,General,2,0,2021,Adopted Budget,Full Year,,2,L&I: Board of Review,,27
Managing Director's Office,General,317,0,2021,Adopted Budget,Full Year,,317,Managing Director's Office,MDO,10
Mayor's Office,General,65,0,2021,Adopted Budget,Full Year,,65,Mayor's Office,Mayor,05
Mayor's Office-Comm. Empowerment & Opp.,General,0,0,2021,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,General,10,0,2021,Adopted Budget,Full Year,,10,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,General,0,0,2021,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hith & Intellectual disAbility,General,24,0,2021,Adopted Budget,Full Year,,24,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of the Chief Administrative Officer,General,68,0,2021,Adopted Budget,Full Year,,68,Office of the Chief Administrative Officer,CAO,65
Office of Children and Families,General,3,0,2021,Adopted Budget,Full Year,,3,Office of Children and Families,OCF,66
Office of Homeless Services,General,143,0,2021,Adopted Budget,Full Year,,143,Office of Homeless Services,OHS,24
Office of Human Resources,General,75,0,2021,Adopted Budget,Full Year,,75,Office of Human Resources,OHR,56
Office of Innovation and Technology,General,358,0,2021,Adopted Budget,Full Year,,358,Office of Innovation and Technology,OIT,04
Office of the Inspector General,General,19,0,2021,Adopted Budget,Full Year,,19,Office of the Inspector General,OIG,48
Office of Property Assessment,General,220,0,2021,Adopted Budget,Full Year,,220,Office of Property Assessment,OPA,59
Office of Sustainability,General,12,0,2021,Adopted Budget,Full Year,,12,Office of Sustainability,Sustainability,49
Parks and Recreation,General,748,0,2021,Adopted Budget,Full Year,,748,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,General,62,0,2021,Adopted Budget,Full Year,,62,Department of Planning and Development,Planning & Development,72
Prisons,General,2006,0,2021,Adopted Budget,Full Year,,2006,Philadelphia Prison System,Prisons,23
Procurement,General,42,0,2021,Adopted Budget,Full Year,,42,Procurement Department,Procurement,38
Public Health,General,818,0,2021,Adopted Budget,Full Year,,818,Department of Public Health,Public Health,14
Public Property,General,176,0,2021,Adopted Budget,Full Year,,176,Department of Public Property,Public Property,20
Records,General,55,0,2021,Adopted Budget,Full Year,,55,Department of Records,Records,31
Register of Wills,General,70,0,2021,Adopted Budget,Full Year,,70,Register of Wills,,68
Revenue,General,436,0,2021,Adopted Budget,Full Year,,436,Department of Revenue,Revenue,36
Sheriff,General,428,0,2021,Adopted Budget,Full Year,,428,Office of the Sheriff,Sheriff,70
Streets,General,1903,0,2021,Adopted Budget,Full Year,,1903,Streets Department,Streets,12
Water,General,0,0,2021,Adopted Budget,Full Year,,0,Water Department,Water,28
"Water,Sewer & Stormwater Rate Board",General,0,0,2021,Adopted Budget,Full Year,,0,"Water, Sewer, and Stormwater Rate Board",,67
Auditing (City Controller's Office),Other,0,0,2021,Adopted Budget,Full Year,,0,City Controller's Office,,61
Board of Ethics,Other,0,0,2021,Adopted Budget,Full Year,,0,Board of Ethics,,45
Board of Pensions,Other,73,0,2021,Adopted Budget,Full Year,,73,Board of Pensions,Pensions,53
Board of Revision of Taxes,Other,0,0,2021,Adopted Budget,Full Year,,0,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Other,0,0,2021,Adopted Budget,Full Year,,0,City Commissioner's Office,City Commissioners,73
City Council,Other,0,0,2021,Adopted Budget,Full Year,,0,City Council,,01
City Representative,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of the City Representative,City Rep,41
City Treasurer,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Other,0,0,2021,Adopted Budget,Full Year,,0,Civil Service Commission,,55
Commerce,Other,845,0,2021,Adopted Budget,Full Year,,845,Office of the Director of Commerce,Commerce,42
Finance,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of the Director of Finance,Finance,35
First Judicial District,Other,510,0,2021,Adopted Budget,Full Year,,510,First Judicial District,FJD,84
Fleet Management,Other,84,0,2021,Adopted Budget,Full Year,,84,Office of Fleet Management,Fleet,25
Free Library,Other,17,0,2021,Adopted Budget,Full Year,,17,The Free Library of Philadelphia,Free Library,52
Human Relations Commission,Other,0,0,2021,Adopted Budget,Full Year,,0,Commission on Human Relations,Human Relations,54
Human Services (1),Other,1331,0,2021,Adopted Budget,Full Year,,1331,Department of Human Services,DHS,22
Labor,Other,0,0,2021,Adopted Budget,Full Year,,0,Labor,,03
Law,Other,51,0,2021,Adopted Budget,Full Year,,51,Law Department,Law,44
Licenses & Inspections,Other,8,0,2021,Adopted Budget,Full Year,,8,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,Other,0,0,2021,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Other,0,0,2021,Adopted Budget,Full Year,,0,L&I: Board of Review,,27
Managing Director's Office,Other,92,0,2021,Adopted Budget,Full Year,,92,Managing Director's Office,MDO,10
Mayor's Office,Other,3,0,2021,Adopted Budget,Full Year,,3,Mayor's Office,Mayor,05
Mayor's Office-Comm. Empowerment & Opp.,Other,34,0,2021,Adopted Budget,Full Year,,34,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Other,0,0,2021,Adopted Budget,Full Year,,0,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Other,0,0,2021,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hith & Intellectual disAbility,Other,274,0,2021,Adopted Budget,Full Year,,274,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of the Chief Administrative Officer,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of the Chief Administrative Officer,CAO,65
Office of Children and Families,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of Children and Families,OCF,66
Office of Homeless Services,Other,48,0,2021,Adopted Budget,Full Year,,48,Office of Homeless Services,OHS,24
Office of Human Resources,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of Human Resources,OHR,56
Office of Innovation and Technology,Other,124,0,2021,Adopted Budget,Full Year,,124,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of the Inspector General,OIG,48
Office of Property Assessment,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of Property Assessment,OPA,59
Office of Sustainability,Other,1,0,2021,Adopted Budget,Full Year,,1,Office of Sustainability,Sustainability,49
Parks and Recreation,Other,32,0,2021,Adopted Budget,Full Year,,32,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Other,58,0,2021,Adopted Budget,Full Year,,58,Department of Planning and Development,Planning & Development,72
Prisons,Other,0,0,2021,Adopted Budget,Full Year,,0,Philadelphia Prison System,Prisons,23
Procurement,Other,2,0,2021,Adopted Budget,Full Year,,2,Procurement Department,Procurement,38
Public Health,Other,187,0,2021,Adopted Budget,Full Year,,187,Department of Public Health,Public Health,14
Public Property,Other,0,0,2021,Adopted Budget,Full Year,,0,Department of Public Property,Public Property,20
Records,Other,0,0,2021,Adopted Budget,Full Year,,0,Department of Records,Records,31
Register of Wills,Other,0,0,2021,Adopted Budget,Full Year,,0,Register of Wills,,68
Revenue,Other,232,0,2021,Adopted Budget,Full Year,,232,Department of Revenue,Revenue,36
Sheriff,Other,0,0,2021,Adopted Budget,Full Year,,0,Office of the Sheriff,Sheriff,70
Streets,Other,0,0,2021,Adopted Budget,Full Year,,0,Streets Department,Streets,12
Water,Other,2281,0,2021,Adopted Budget,Full Year,,2281,Water Department,Water,28
"Water,Sewer & Stormwater Rate Board",Other,1,0,2021,Adopted Budget,Full Year,,1,"Water, Sewer, and Stormwater Rate Board",,67
Auditing (City Controller's Office),Total,135,0,2021,Adopted Budget,Full Year,,135,City Controller's Office,,61
Board of Ethics,Total,10,0,2021,Adopted Budget,Full Year,,10,Board of Ethics,,45
Board of Pensions,Total,73,0,2021,Adopted Budget,Full Year,,73,Board of Pensions,Pensions,53
Board of Revision of Taxes,Total,16,0,2021,Adopted Budget,Full Year,,16,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Total,105,0,2021,Adopted Budget,Full Year,,105,City Commissioner's Office,City Commissioners,73
City Council,Total,208,0,2021,Adopted Budget,Full Year,,208,City Council,,01
City Representative,Total,0,0,2021,Adopted Budget,Full Year,,0,Office of the City Representative,City Rep,41
City Treasurer,Total,18,0,2021,Adopted Budget,Full Year,,18,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Total,2,0,2021,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Commerce,Total,887,0,2021,Adopted Budget,Full Year,,887,Office of the Director of Commerce,Commerce,42
Finance,Total,131,0,2021,Adopted Budget,Full Year,,131,Office of the Director of Finance,Finance,35
First Judicial District,Total,2388,0,2021,Adopted Budget,Full Year,,2388,First Judicial District,FJD,84
Fleet Management,Total,396,0,2021,Adopted Budget,Full Year,,396,Office of Fleet Management,Fleet,25
Free Library,Total,773,0,2021,Adopted Budget,Full Year,,773,The Free Library of Philadelphia,Free Library,52
Human Relations Commission,Total,37,0,2021,Adopted Budget,Full Year,,37,Commission on Human Relations,Human Relations,54
Human Services (1),Total,1823,0,2021,Adopted Budget,Full Year,,1823,Department of Human Services,DHS,22
Labor,Total,35,0,2021,Adopted Budget,Full Year,,35,Labor,,03
Law,Total,185,0,2021,Adopted Budget,Full Year,,185,Law Department,Law,44
Licenses & Inspections,Total,431,0,2021,Adopted Budget,Full Year,,431,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,Total,1,0,2021,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Total,2,0,2021,Adopted Budget,Full Year,,2,L&I: Board of Review,,27
Managing Director's Office,Total,409,0,2021,Adopted Budget,Full Year,,409,Managing Director's Office,MDO,10
Mayor's Office,Total,68,0,2021,Adopted Budget,Full Year,,68,Mayor's Office,Mayor,05
Mayor's Office-Comm. Empowerment & Opp.,Total,34,0,2021,Adopted Budget,Full Year,,34,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Total,10,0,2021,Adopted Budget,Full Year,,10,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Total,0,0,2021,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hith & Intellectual disAbility,Total,298,0,2021,Adopted Budget,Full Year,,298,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of the Chief Administrative Officer,Total,68,0,2021,Adopted Budget,Full Year,,68,Office of the Chief Administrative Officer,CAO,65
Office of Children and Families,Total,3,0,2021,Adopted Budget,Full Year,,3,Office of Children and Families,OCF,66
Office of Homeless Services,Total,191,0,2021,Adopted Budget,Full Year,,191,Office of Homeless Services,OHS,24
Office of Human Resources,Total,75,0,2021,Adopted Budget,Full Year,,75,Office of Human Resources,OHR,56
Office of Innovation and Technology,Total,482,0,2021,Adopted Budget,Full Year,,482,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Total,19,0,2021,Adopted Budget,Full Year,,19,Office of the Inspector General,OIG,48
Office of Property Assessment,Total,220,0,2021,Adopted Budget,Full Year,,220,Office of Property Assessment,OPA,59
Office of Sustainability,Total,13,0,2021,Adopted Budget,Full Year,,13,Office of Sustainability,Sustainability,49
Parks and Recreation,Total,780,0,2021,Adopted Budget,Full Year,,780,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Total,120,0,2021,Adopted Budget,Full Year,,120,Department of Planning and Development,Planning & Development,72
Prisons,Total,2006,0,2021,Adopted Budget,Full Year,,2006,Philadelphia Prison System,Prisons,23
Procurement,Total,44,0,2021,Adopted Budget,Full Year,,44,Procurement Department,Procurement,38
Public Health,Total,1005,0,2021,Adopted Budget,Full Year,,1005,Department of Public Health,Public Health,14
Public Property,Total,176,0,2021,Adopted Budget,Full Year,,176,Department of Public Property,Public Property,20
Records,Total,55,0,2021,Adopted Budget,Full Year,,55,Department of Records,Records,31
Register of Wills,Total,70,0,2021,Adopted Budget,Full Year,,70,Register of Wills,,68
Revenue,Total,668,0,2021,Adopted Budget,Full Year,,668,Department of Revenue,Revenue,36
Sheriff,Total,428,0,2021,Adopted Budget,Full Year,,428,Office of the Sheriff,Sheriff,70
Streets,Total,1903,0,2021,Adopted Budget,Full Year,,1903,Streets Department,Streets,12
Water,Total,2281,0,2021,Adopted Budget,Full Year,,2281,Water Department,Water,28
"Water,Sewer & Stormwater Rate Board",Total,1,0,2021,Adopted Budget,Full Year,,1,"Water, Sewer, and Stormwater Rate Board",,67
Police,General,924,6380,2021,Adopted Budget,Full Year,,7304,Police Department,Police,11
Police,Other,11,141,2021,Adopted Budget,Full Year,,152,Police Department,Police,11
Police,Total,935,6521,2021,Adopted Budget,Full Year,,7456,Police Department,Police,11
Fire,General,177,3191,2021,Adopted Budget,Full Year,,3368,Fire Department,Fire,13
Fire,Other,3,77,2021,Adopted Budget,Full Year,,80,Fire Department,Fire,13
Fire,Total,180,3268,2021,Adopted Budget,Full Year,,3448,Fire Department,Fire,13
District Attorney,General,470,43,2021,Adopted Budget,Full Year,,513,District Attorney's Office,DAO,69
District Attorney,Other,78,11,2021,Adopted Budget,Full Year,,89,District Attorney's Office,DAO,69
District Attorney,Total,548,54,2021,Adopted Budget,Full Year,,602,District Attorney's Office,DAO,69
